nome_algoritmo,cenario,tamanho_amostra,tempo_execucao_microsegundos,processador,ram,sistema_operacional,Intervalos de confiança,Média,Desvio padrão
Quick Sort,1,10000,36,AMD Ryzen 5 5500,16,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,4,AMD Ryzen 5 5500,16,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3681,AMD Ryzen 5 5500,16,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,AMD Ryzen 5 5500,16,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,26,AMD Ryzen 5 5500,16,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,90736,AMD Ryzen 5 5500,16,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,0,AMD Ryzen 5 5500,16,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,15,AMD Ryzen 5 5500,16,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,0,AMD Ryzen 5 5500,16,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2189,AMD Ryzen 5 5500,16,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,AMD Ryzen 5 5500,16,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,51,AMD Ryzen 5 5500,16,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,54258,AMD Ryzen 5 5500,16,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,16,AMD Ryzen 5 5500,16,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,1,AMD Ryzen 5 5500,16,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,14,AMD Ryzen 5 5500,16,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,11,AMD Ryzen 5 5500,16,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,66,AMD Ryzen 5 5500,16,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,39,AMD Ryzen 5 5500,16,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,53,AMD Ryzen 5 5500,16,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,12,AMD Ryzen 5 5500,16,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,1,AMD Ryzen 5 5500,16,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,27,AMD Ryzen 5 5500,16,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,17,AMD Ryzen 5 5500,16,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,55,AMD Ryzen 5 5500,16,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,201,AMD Ryzen 5 5500,16,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,160,AMD Ryzen 5 5500,16,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,684,AMD Ryzen 5 5500,16,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,36,AMD Ryzen 5 5500,16,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,5,AMD Ryzen 5 5500,16,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3653,AMD Ryzen 5 5500,16,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,AMD Ryzen 5 5500,16,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,25,AMD Ryzen 5 5500,16,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,90760,AMD Ryzen 5 5500,16,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,0,AMD Ryzen 5 5500,16,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,15,AMD Ryzen 5 5500,16,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,0,AMD Ryzen 5 5500,16,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2168,AMD Ryzen 5 5500,16,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,AMD Ryzen 5 5500,16,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,31,AMD Ryzen 5 5500,16,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,55276,AMD Ryzen 5 5500,16,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,19,AMD Ryzen 5 5500,16,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,15,AMD Ryzen 5 5500,16,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,1,AMD Ryzen 5 5500,16,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,10,AMD Ryzen 5 5500,16,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,53,AMD Ryzen 5 5500,16,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,25,AMD Ryzen 5 5500,16,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,67,AMD Ryzen 5 5500,16,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,12,AMD Ryzen 5 5500,16,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,27,AMD Ryzen 5 5500,16,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,13,AMD Ryzen 5 5500,16,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,54,AMD Ryzen 5 5500,16,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,253,AMD Ryzen 5 5500,16,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,158,AMD Ryzen 5 5500,16,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,739,AMD Ryzen 5 5500,16,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,41,AMD Ryzen 5 5500,16,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,3,AMD Ryzen 5 5500,16,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3671,AMD Ryzen 5 5500,16,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,AMD Ryzen 5 5500,16,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,32,AMD Ryzen 5 5500,16,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,90731,AMD Ryzen 5 5500,16,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,0,AMD Ryzen 5 5500,16,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,22,AMD Ryzen 5 5500,16,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,6,AMD Ryzen 5 5500,16,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2160,AMD Ryzen 5 5500,16,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,0,AMD Ryzen 5 5500,16,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,36,AMD Ryzen 5 5500,16,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,54577,AMD Ryzen 5 5500,16,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,11,AMD Ryzen 5 5500,16,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,10,AMD Ryzen 5 5500,16,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,6,AMD Ryzen 5 5500,16,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,11,AMD Ryzen 5 5500,16,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,78,AMD Ryzen 5 5500,16,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,32,AMD Ryzen 5 5500,16,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,59,AMD Ryzen 5 5500,16,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,1,AMD Ryzen 5 5500,16,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,2,AMD Ryzen 5 5500,16,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,3,AMD Ryzen 5 5500,16,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,28,AMD Ryzen 5 5500,16,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,20,AMD Ryzen 5 5500,16,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,60,AMD Ryzen 5 5500,16,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,223,AMD Ryzen 5 5500,16,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,157,AMD Ryzen 5 5500,16,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,757,AMD Ryzen 5 5500,16,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,37,AMD Ryzen 5 5500,16,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,3,AMD Ryzen 5 5500,16,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3653,AMD Ryzen 5 5500,16,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,AMD Ryzen 5 5500,16,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,22,AMD Ryzen 5 5500,16,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,90721,AMD Ryzen 5 5500,16,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,1,AMD Ryzen 5 5500,16,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,15,AMD Ryzen 5 5500,16,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,0,AMD Ryzen 5 5500,16,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2171,AMD Ryzen 5 5500,16,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,AMD Ryzen 5 5500,16,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,41,AMD Ryzen 5 5500,16,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,55675,AMD Ryzen 5 5500,16,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,16,AMD Ryzen 5 5500,16,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,15,AMD Ryzen 5 5500,16,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,0,AMD Ryzen 5 5500,16,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,16,AMD Ryzen 5 5500,16,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,53,AMD Ryzen 5 5500,16,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,28,AMD Ryzen 5 5500,16,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,66,AMD Ryzen 5 5500,16,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,18,AMD Ryzen 5 5500,16,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,24,AMD Ryzen 5 5500,16,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,52,AMD Ryzen 5 5500,16,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,211,AMD Ryzen 5 5500,16,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,173,AMD Ryzen 5 5500,16,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,673,AMD Ryzen 5 5500,16,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,48,AMD Ryzen 5 5500,16,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,6,AMD Ryzen 5 5500,16,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3658,AMD Ryzen 5 5500,16,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,2,AMD Ryzen 5 5500,16,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,36,AMD Ryzen 5 5500,16,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,90753,AMD Ryzen 5 5500,16,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,15,AMD Ryzen 5 5500,16,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,22,AMD Ryzen 5 5500,16,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,0,AMD Ryzen 5 5500,16,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2159,AMD Ryzen 5 5500,16,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,0,AMD Ryzen 5 5500,16,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,22,AMD Ryzen 5 5500,16,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,54605,AMD Ryzen 5 5500,16,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,17,AMD Ryzen 5 5500,16,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,4,AMD Ryzen 5 5500,16,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,12,AMD Ryzen 5 5500,16,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,11,AMD Ryzen 5 5500,16,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,68,AMD Ryzen 5 5500,16,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,27,AMD Ryzen 5 5500,16,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,66,AMD Ryzen 5 5500,16,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,41,AMD Ryzen 5 5500,16,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,13,AMD Ryzen 5 5500,16,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,53,AMD Ryzen 5 5500,16,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,248,AMD Ryzen 5 5500,16,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,152,AMD Ryzen 5 5500,16,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,739,AMD Ryzen 5 5500,16,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,34,AMD Ryzen 5 5500,16,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,2,AMD Ryzen 5 5500,16,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3658,AMD Ryzen 5 5500,16,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,AMD Ryzen 5 5500,16,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,33,AMD Ryzen 5 5500,16,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,90735,AMD Ryzen 5 5500,16,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,0,AMD Ryzen 5 5500,16,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,11,AMD Ryzen 5 5500,16,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,0,AMD Ryzen 5 5500,16,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2167,AMD Ryzen 5 5500,16,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,AMD Ryzen 5 5500,16,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,40,AMD Ryzen 5 5500,16,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,54965,AMD Ryzen 5 5500,16,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,16,AMD Ryzen 5 5500,16,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,12,AMD Ryzen 5 5500,16,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,0,AMD Ryzen 5 5500,16,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,16,AMD Ryzen 5 5500,16,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,74,AMD Ryzen 5 5500,16,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,36,AMD Ryzen 5 5500,16,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,52,AMD Ryzen 5 5500,16,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,13,AMD Ryzen 5 5500,16,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,28,AMD Ryzen 5 5500,16,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,15,AMD Ryzen 5 5500,16,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,66,AMD Ryzen 5 5500,16,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,215,AMD Ryzen 5 5500,16,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,160,AMD Ryzen 5 5500,16,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,671,AMD Ryzen 5 5500,16,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,47,AMD Ryzen 5 5500,16,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,0,AMD Ryzen 5 5500,16,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3649,AMD Ryzen 5 5500,16,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,AMD Ryzen 5 5500,16,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,32,AMD Ryzen 5 5500,16,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,90732,AMD Ryzen 5 5500,16,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,0,AMD Ryzen 5 5500,16,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,24,AMD Ryzen 5 5500,16,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,1,AMD Ryzen 5 5500,16,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,0,AMD Ryzen 5 5500,16,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2170,AMD Ryzen 5 5500,16,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,AMD Ryzen 5 5500,16,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,28,AMD Ryzen 5 5500,16,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,54710,AMD Ryzen 5 5500,16,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,16,AMD Ryzen 5 5500,16,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,14,AMD Ryzen 5 5500,16,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,0,AMD Ryzen 5 5500,16,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,13,AMD Ryzen 5 5500,16,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,54,AMD Ryzen 5 5500,16,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,26,AMD Ryzen 5 5500,16,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,66,AMD Ryzen 5 5500,16,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,0,AMD Ryzen 5 5500,16,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,26,AMD Ryzen 5 5500,16,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,14,AMD Ryzen 5 5500,16,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,53,AMD Ryzen 5 5500,16,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,228,AMD Ryzen 5 5500,16,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,160,AMD Ryzen 5 5500,16,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,735,AMD Ryzen 5 5500,16,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,52,AMD Ryzen 5 5500,16,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,AMD Ryzen 5 5500,16,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,13,AMD Ryzen 5 5500,16,Windows 11,5.425 a 8.399,6.912,8.398
